code_insee;name;department;zip_code;gps
31147;Clarac;31;31210;43.1079907406, 0.585967694271
31149;Colomiers;31;31770;43.6115429523, 1.32737692342
31150;Cornebarrieu;31;31700;43.6597738568, 1.31989347966
31162;Donneville;31;31450;43.4581236124, 1.5833540579
31163;Drémil-Lafage;31;31280;43.5930942522, 1.59070902866
31165;Eaunes;31;31600;43.4559681357, 1.28494990021
31168;Eoux;31;31420;43.2381139844, 0.875623449083
31170;Escanecrabe;31;31350;43.2617771356, 0.682612296142
31176;Esténos;31;31440;42.895421056, 0.722774837437
31182;Fenouillet;31;31150;43.7088681187, 1.39635626813
31183;Figarol;31;31260;43.0780731164, 0.95948991374
31190;Fos;31;31440;42.895421056, 0.722774837437
31197;Franquevielle;31;31210;43.1079907406, 0.585967694271
31202;Fronton;31;31620;43.8087715684, 1.39926623406
31203;Frouzins;31;31270;43.5340423568, 1.33486531125
31204;Fustignac;31;31430;43.3073620316, 1.04308340458
31210;Gardouch;31;31290;43.401535599, 1.7281179107
31211;Gargas;31;31620;43.8087715684, 1.39926623406
31215;Gauré;31;31590;43.6511913852, 1.64656678771
31222;Gouaux-de-Luchon;31;31110;42.78191254, 0.56401037404
31225;Goutevernisse;31;31310;43.2025563184, 1.23522167145
31227;Goyrans;31;31120;43.5086807596, 1.39534123704
31235;Guran;31;31440;42.895421056, 0.722774837437
31238;Huos;31;31210;43.1079907406, 0.585967694271
31255;Labroquère;31;31510;43.0209543998, 0.643872354578
31266;Lahage;31;31370;43.4033226833, 1.09884102689
31271;Lanta;31;31570;43.5604439014, 1.65909968108
31272;Lapeyrère;31;31310;43.2025563184, 1.23522167145
31279;Latour;31;31310;43.2025563184, 1.23522167145
31281;Launac;31;31330;43.7561775259, 1.23418291067
31290;Lège;31;31440;42.895421056, 0.722774837437
31291;Léguevin;31;31490;43.5952608538, 1.22974000355
31296;Lestelle-de-Saint-Martory;31;31360;43.1506397958, 0.901962846495
31304;Loubens-Lauragais;31;31460;43.5298336726, 1.775181368
31315;Mane;31;31260;43.0780731164, 0.95948991374
31318;Marignac-Laspeyres;31;31220;43.2048781331, 1.06590521297
31324;Martres-Tolosane;31;31220;43.2048781331, 1.06590521297
31325;Mascarville;31;31460;43.5298336726, 1.775181368
31328;Mauremont;31;31290;43.401535599, 1.7281179107
31334;Mauzac;31;31410;43.3608619219, 1.27641014789
31337;Melles;31;31440;42.895421056, 0.722774837437
31338;Menville;31;31530;43.6738510195, 1.16969293346
31345;Miremont;31;31190;43.3507140411, 1.45030938384
31354;Monestrol;31;31560;43.3305600075, 1.62947796077
31356;Montaigut-sur-Save;31;31530;43.6738510195, 1.16969293346
31357;Montastruc-de-Salies;31;31160;42.9888223575, 0.812886566983
31364;Montberon;31;31140;43.6948428019, 1.45487044416
31365;Montbrun-Bocage;31;31310;43.2025563184, 1.23522167145
31373;Montesquieu-Guittaut;31;31230;43.3503151774, 0.839491393325
31380;Montgeard;31;31560;43.3305600075, 1.62947796077
31383;Montjoire;31;31380;43.7313738787, 1.57893148418
31384;Montlaur;31;31450;43.4581236124, 1.5833540579
31387;Montoussin;31;31430;43.3073620316, 1.04308340458
31393;Mourvilles-Hautes;31;31540;43.4596062892, 1.87859164077
31398;Nizan-Gesse;31;31350;43.2617771356, 0.682612296142
31400;Nogaret;31;31540;43.4596062892, 1.87859164077
31404;Oô;31;31110;42.78191254, 0.56401037404
31409;Péchabou;31;31320;43.5091044255, 1.47457796797
31413;Pelleport;31;31480;43.7514588839, 1.05841015432
31430;Ponlat-Taillebourg;31;31210;43.1079907406, 0.585967694271
31432;Portet-de-Luchon;31;31110;42.78191254, 0.56401037404
31452;Rieucazé;31;31800;43.1295079792, 0.734244860964
31458;Roques;31;31120;43.5086807596, 1.39534123704
31463;Roumens;31;31540;43.4596062892, 1.87859164077
31469;Saint-Araille;31;31430;43.3073620316, 1.04308340458
31470;Saint-Aventin;31;31110;42.78191254, 0.56401037404
31471;Saint-Béat;31;31440;42.895421056, 0.722774837437
31479;Saint-Ferréol-de-Comminges;31;31350;43.2617771356, 0.682612296142
31480;Sainte-Foy-d'Aigrefeuille;31;31570;43.5604439014, 1.65909968108
31492;Saint-Julien-sur-Garonne;31;31220;43.2048781331, 1.06590521297
31494;Saint-Laurent;31;31230;43.3503151774, 0.839491393325
31499;Saint-Lys;31;31470;43.5120887102, 1.15865437582
31501;Saint-Marcel-Paulel;31;31590;43.6511913852, 1.64656678771
31504;Saint-Médard;31;31360;43.1506397958, 0.901962846495
31511;Saint-Pierre;31;31590;43.6511913852, 1.64656678771
31529;Samouillan;31;31420;43.2381139844, 0.875623449083
31535;Sauveterre-de-Comminges;31;31510;43.0209543998, 0.643872354578
31538;Savères;31;31370;43.4033226833, 1.09884102689
31541;Seilh;31;31840;43.6853114113, 1.33718819111
45342;Villereau;45;45170;48.0809443986, 2.05747366676
45343;Villevoques;45;45700;47.9535204862, 2.6968652899
45346;Vitry-aux-Loges;45;45530;47.9488737088, 2.29855578175
46006;Anglars-Nozac;46;46300;44.7441887507, 1.41110343039
46016;Baladou;46;46600;44.9553915789, 1.56930926768
46023;Belfort-du-Quercy;46;46230;44.3311926222, 1.57367645875
46029;Biars-sur-Cère;46;46130;44.9082108731, 1.84936992994
46034;Le Bourg;46;46120;44.7466376911, 1.91531197179
46041;Cadrieu;46;46160;44.5163420235, 1.82953577079
46043;Cahus;46;46130;44.9082108731, 1.84936992994
46051;Cambes;46;46100;44.6196578758, 1.99907921588
46058;Carennac;46;46110;44.9555371471, 1.6903236129
46061;Cassagnes;46;46700;44.4982429609, 1.08720546775
46064;Catus;46;46150;44.5548817391, 1.32888523161
46065;Cavagnac;46;46110;44.9555371471, 1.6903236129
46069;Cézac;46;46170;44.2978599733, 1.37150326445
46079;Cras;46;46360;44.5788373248, 1.59698113973
46082;Cremps;46;46230;44.3311926222, 1.57367645875
46084;Creysse;46;46600;44.9553915789, 1.56930926768
46086;Cuzance;46;46600;44.9553915789, 1.56930926768
46093;Espagnac-Sainte-Eulalie;46;46320;44.6447012942, 1.81435342065
46099;Fargues;46;46800;44.3585211768, 1.21527135512
46100;Faycelles;46;46100;44.6196578758, 1.99907921588
46108;Fons;46;46100;44.6196578758, 1.99907921588
46112;Francoulès;46;46090;44.4541569045, 1.46509252908
46115;Frayssinhes;46;46400;44.8464393282, 1.9088704855
46123;Girac;46;46130;44.9082108731, 1.84936992994
46132;Issendolus;46;46500;44.7803374405, 1.69650074579
46133;Issepts;46;46320;44.6447012942, 1.81435342065
46137;Labastide-Marnhac;46;46090;44.4541569045, 1.46509252908
46140;Laburgade;46;46230;44.3311926222, 1.57367645875
46145;Lachapelle-Auzac;46;46200;44.8875694704, 1.50529381889
46146;Ladirat;46;46400;44.8464393282, 1.9088704855
46149;Lamagdelaine;46;46090;44.4541569045, 1.46509252908
46152;Lamothe-Fénelon;46;46350;44.8071332775, 1.48114774786
46156;Bellefont-La Rauze;46;46090;44.4541569045, 1.46509252908
46159;Latouille-Lentillac;46;46400;44.8464393282, 1.9088704855
46164;Lavercantière;46;46340;44.6657598644, 1.30345191373
46168;Lentillac-Saint-Blaise;46;46100;44.6196578758, 1.99907921588
46180;Lunan;46;46100;44.6196578758, 1.99907921588
46187;Mauroux;46;46700;44.4982429609, 1.08720546775
46195;Molières;46;46120;44.7466376911, 1.91531197179
46203;Montet-et-Bouxal;46;46210;44.7778876008, 2.08086087379
46205;Montgesty;46;46150;44.5548817391, 1.32888523161
46211;Nuzéjouls;46;46150;44.5548817391, 1.32888523161
46215;Payrac;46;46350;44.8071332775, 1.48114774786
46218;Pescadoires;46;46220;44.5097292644, 1.18339970147
46221;Planioles;46;46100;44.6196578758, 1.99907921588
46228;Prudhomat;46;46130;44.9082108731, 1.84936992994
46234;Rampoux;46;46340;44.6657598644, 1.30345191373
46235;Reilhac;46;46500;44.7803374405, 1.69650074579
46244;Sabadel-Latronquière;46;46210;44.7778876008, 2.08086087379
46245;Sabadel-Lauzès;46;46360;44.5788373248, 1.59698113973
46246;Saignes;46;46500;44.7803374405, 1.69650074579
46250;Saint-Caprais;46;46250;44.6154509921, 1.19691401291
46251;Saint-Céré;46;46400;44.8464393282, 1.9088704855
46263;Saint-Daunès;46;46800;44.3585211768, 1.21527135512
46264;Saint-Denis-Catus;46;46150;44.5548817391, 1.32888523161
46265;Saint-Denis-lès-Martel;46;46600;44.9553915789, 1.56930926768
46269;Saint-Hilaire;46;46210;44.7778876008, 2.08086087379
46270;Saint-Jean-de-Laur;46;46260;44.3818501086, 1.77024800045
46274;Saint-Laurent-Lolmie;46;46800;44.3585211768, 1.21527135512
46289;Saint-Pierre-Toirac;46;46160;44.5163420235, 1.82953577079
46293;Saint-Sozy;46;46200;44.8875694704, 1.50529381889
46295;Saint-Vincent-du-Pendit;46;46400;44.8464393282, 1.9088704855
46300;Saux;46;46800;44.3585211768, 1.21527135512
46301;Sauzet;46;46140;44.4587405582, 1.2656539493
46306;Sonac;46;46320;44.6447012942, 1.81435342065
46308;Soucirac;46;46300;44.7441887507, 1.41110343039
46324;Uzech;46;46310;44.6394802041, 1.42656797195
47001;Agen;47;47000;44.2024127205, 0.625779253608
47003;Agnac;47;47800;44.5994650169, 0.378392455175
47016;Aubiac;47;47310;44.1399851082, 0.538495270953
47017;Auradou;47;47140;44.3849440918, 0.844250854266
47024;Beaupuy;47;47200;44.4962199558, 0.173898451147
47028;Birac-sur-Trec;47;47200;44.4962199558, 0.173898451147
47029;Blanquefort-sur-Briolance;47;47500;44.5448210477, 0.973499530614
47031;Boé;47;47550;44.1702951945, 0.64636771159
47032;Bon-Encontre;47;47240;44.1950523774, 0.697905787009
47036;Bourlens;47;47370;44.4072774794, 0.980770701463
47039;Boussès;47;47420;44.190114172, 0.0302523935969
47044;Cahuzac;47;47330;44.6508577785, 0.592392772922
25113;Chamesey;25;25380;47.2514656671, 6.66193856736
25117;Champoux;25;25640;47.3580396548, 6.210623361
25121;Chapelle-des-Bois;25;25240;46.6706684626, 6.1692288203
25125;Charmoille;25;25380;47.2514656671, 6.66193856736
25129;Chassagne-Saint-Denis;25;25290;47.1021279633, 6.08388420751
25141;Chaux-lès-Passavant;25;25530;47.2220639162, 6.40850731631
25152;La Chevillotte;25;25620;47.1496172493, 6.14926775628
25161;Consolation-Maisonnettes;25;25390;47.1343270529, 6.53620847764
25163;Corcelle-Mieslot;25;25640;47.3580396548, 6.210623361
25172;Courchapon;25;25170;47.2664378485, 5.83042087003
25173;Cour-Saint-Maurice;25;25380;47.2514656671, 6.66193856736
25176;Courvières;25;25560;46.8660725266, 6.16436360021
25178;Crosey-le-Petit;25;25340;47.4070964516, 6.49278525821
31124;Castillon-de-Saint-Martory;31;31360;43.1506397958, 0.901962846495
31129;Cazarilh-Laspènes;31;31110;42.78191254, 0.56401037404
31139;Chaum;31;31440;42.895421056, 0.722774837437
31151;Corronsac;31;31450;43.4581236124, 1.5833540579
31167;Encausse-les-Thermes;31;31160;42.9888223575, 0.812886566983
31174;Estadens;31;31160;42.9888223575, 0.812886566983
31180;Falga;31;31540;43.4596062892, 1.87859164077
31181;Le Fauga;31;31410;43.3608619219, 1.27641014789
31191;Fougaron;31;31160;42.9888223575, 0.812886566983
31195;Francazal;31;31260;43.0780731164, 0.95948991374
31206;Gaillac-Toulza;31;31550;43.2904004473, 1.51499636485
31207;Galié;31;31510;43.0209543998, 0.643872354578
31213;Garin;31;31110;42.78191254, 0.56401037404
31218;Gensac-de-Boulogne;31;31350;43.2617771356, 0.682612296142
31220;Gibel;31;31560;43.3305600075, 1.62947796077
31224;Gourdan-Polignan;31;31210;43.1079907406, 0.585967694271
31233;Grépiac;31;31190;43.3507140411, 1.45030938384
31234;Le Grès;31;31480;43.7514588839, 1.05841015432
31236;Herran;31;31160;42.9888223575, 0.812886566983
31244;Juzet-de-Luchon;31;31110;42.78191254, 0.56401037404
31245;Juzet-d'Izaut;31;31160;42.9888223575, 0.812886566983
31265;Lagraulet-Saint-Nicolas;31;31480;43.7514588839, 1.05841015432
31273;Lapeyrouse-Fossat;31;31180;43.6864958094, 1.52214716429
31274;Larcan;31;31800;43.1295079792, 0.734244860964
31275;Laréole;31;31480;43.7514588839, 1.05841015432
31277;Lasserre;31;31530;43.6738510195, 1.16969293346
31282;Launaguet;31;31140;43.6948428019, 1.45487044416
31284;Lauzerville;31;31650;43.5547223319, 1.54753565987
31288;Layrac-sur-Tarn;31;31340;43.8425556859, 1.50861783129
31298;Lez;31;31440;42.895421056, 0.722774837437
31301;Lilhac;31;31230;43.3503151774, 0.839491393325
31302;Lodes;31;31800;43.1295079792, 0.734244860964
31310;Lux;31;31290;43.401535599, 1.7281179107
31320;Marquefave;31;31390;43.3057393147, 1.21392004799
31322;Martisserre;31;31230;43.3503151774, 0.839491393325
31330;Mauressac;31;31190;43.3507140411, 1.45030938384
31348;Moncaup;31;31160;42.9888223575, 0.812886566983
31359;Montastruc-Savès;31;31370;43.4033226833, 1.09884102689
31360;Montauban-de-Luchon;31;31110;42.78191254, 0.56401037404
31363;Montbernard;31;31230;43.3503151774, 0.839491393325
31368;Montclar-Lauragais;31;31290;43.401535599, 1.7281179107
31377;Montgaillard-Lauragais;31;31290;43.401535599, 1.7281179107
31379;Montgazin;31;31410;43.3608619219, 1.27641014789
31394;Moustajon;31;31110;42.78191254, 0.56401037404
31397;Nénigan;31;31350;43.2617771356, 0.682612296142
31418;Pin-Balma;31;31130;43.6044083046, 1.52857222339
31422;Plagne;31;31220;43.2048781331, 1.06590521297
31426;Pointis-de-Rivière;31;31210;43.1079907406, 0.585967694271
31427;Pointis-Inard;31;31800;43.1295079792, 0.734244860964
31437;Pouze;31;31450;43.4581236124, 1.5833540579
31441;Prunet;31;31460;43.5298336726, 1.775181368
31447;Razecueillé;31;31160;42.9888223575, 0.812886566983
31451;Revel;31;31250;43.4555954942, 1.99785019175
31453;Rieumajou;31;31290;43.401535599, 1.7281179107
31461;Rouède;31;31160;42.9888223575, 0.812886566983
31462;Rouffiac-Tolosan;31;31180;43.6864958094, 1.52214716429
31467;Saint-Alban;31;31140;43.6948428019, 1.45487044416
31468;Saint-André;31;31420;43.2381139844, 0.875623449083
31472;Saint-Bertrand-de-Comminges;31;31510;43.0209543998, 0.643872354578
31474;Saint-Christaud;31;31310;43.2025563184, 1.23522167145
31475;Saint-Clar-de-Rivière;31;31600;43.4559681357, 1.28494990021
31482;Saint-Frajou;31;31230;43.3503151774, 0.839491393325
31487;Saint-Ignan;31;31800;43.1295079792, 0.734244860964
31488;Saint-Jean;31;31240;43.6585008037, 1.49133331309
31489;Saint-Jean-Lherm;31;31380;43.7313738787, 1.57893148418
31490;Saint-Jory;31;31790;43.7425683225, 1.36753439021
31497;Saint-Loup-Cammas;31;31140;43.6948428019, 1.45487044416
31498;Saint-Loup-en-Comminges;31;31350;43.2617771356, 0.682612296142
31502;Saint-Marcet;31;31800;43.1295079792, 0.734244860964
31503;Saint-Martory;31;31360;43.1506397958, 0.901962846495
31510;Saint-Pé-Delbosc;31;31350;43.2617771356, 0.682612296142
31515;Saint-Rustice;31;31620;43.8087715684, 1.39926623406
31516;Saint-Sauveur;31;31790;43.7425683225, 1.36753439021
31520;Sajas;31;31370;43.4033226833, 1.09884102689
31528;Saman;31;31350;43.2617771356, 0.682612296142
31542;Seilhan;31;31510;43.0209543998, 0.643872354578
31550;Soueich;31;31160;42.9888223575, 0.812886566983
31554;Touille;31;31260;43.0780731164, 0.95948991374
31555;Toulouse;31;31300;43.5959709582, 1.43229378001
31555;Toulouse;31;31500;43.5959709582, 1.43229378001
31555;Toulouse;31;31200;43.5959709582, 1.43229378001
31555;Toulouse;31;31400;43.5959709582, 1.43229378001
31555;Toulouse;31;31000;43.5959709582, 1.43229378001
31555;Toulouse;31;31100;43.5959709582, 1.43229378001
31561;L'Union;31;31240;43.6585008037, 1.49133331309
31563;Vacquiers;31;31340;43.8425556859, 1.50861783129
31572;Venerque;31;31810;43.4392556161, 1.44590848032
31576;Vieillevigne;31;31290;43.401535599, 1.7281179107
31579;Villariès;31;31380;43.7313738787, 1.57893148418
31581;Villaudric;31;31620;43.8087715684, 1.39926623406
31583;Villematier;31;31340;43.8425556859, 1.50861783129
31587;Villeneuve-lès-Bouloc;31;31620;43.8087715684, 1.39926623406
31588;Villeneuve-Tolosane;31;31270;43.5340423568, 1.33486531125
31591;Escoulis;31;31260;43.0780731164, 0.95948991374
31593;Cazac;31;31230;43.3503151774, 0.839491393325
32001;Aignan;32;32290;43.6944718519, 0.110902132358
32012;Aubiet;32;32270;43.6691038699, 0.762571232674
32016;Auradé;32;32600;43.6004537198, 1.07815040991
32023;Avezan;32;32380;43.8771128365, 0.804829887513
32028;Barcugnan;32;32170;43.4165433262, 0.322064626394
32035;Beaucaire;32;32410;43.8145538611, 0.434864041407
32037;Beaumont;32;32100;43.9542335507, 0.383298754083
32039;Beccas;32;32730;43.4054676887, 0.198171265768
32040;Bédéchan;32;32450;43.5445721394, 0.738352872114
30159;Le Martinet;30;30960;44.2386422448, 4.12848944185
30162;Massillargues-Attuech;30;30140;44.0718214105, 3.97533949662
30164;Méjannes-le-Clap;30;30430;44.2639325921, 4.33582586217
30168;Mialet;30;30140;44.0718214105, 3.97533949662
30173;Mons;30;30340;44.1624056275, 4.15386729495
30174;Montaren-et-Saint-Médiers;30;30700;44.0258416482, 4.41171212043
30175;Montclus;30;30630;44.2160658373, 4.44619382418
30178;Montfaucon;30;30150;44.0420660293, 4.76432610967
30192;Orthoux-Sérignac-Quilhan;30;30260;43.8844942782, 4.02793368235
30195;Peyrolles;30;30124;44.0999030236, 3.79947600086
30196;Le Pin;30;30330;44.1082203538, 4.53343123071
30205;Pougnadoresse;30;30330;44.1082203538, 4.53343123071
30214;Ribaute-les-Tavernes;30;30720;44.0422106382, 4.08547634071
30216;Robiac-Rochessadoule;30;30160;44.2982766732, 4.09724420546
30222;La Roque-sur-Cèze;30;30200;44.1738229164, 4.60897329043
30233;Saint-Bauzély;30;30730;43.8845718462, 4.18952374763
30237;Saint-Brès;30;30500;44.2403757272, 4.22000771544
30242;Saint-Christol-de-Rodières;30;30760;44.2886835017, 4.50962076367
30244;Saint-Clément;30;30260;43.8844942782, 4.02793368235
30254;Saint-Geniès-de-Comolas;30;30150;44.0420660293, 4.76432610967
30262;Saint-Hippolyte-de-Montaigu;30;30700;44.0258416482, 4.41171212043
30263;Saint-Hippolyte-du-Fort;30;30170;43.952254176, 3.87237250902
30292;Saint-Pons-la-Calm;30;30330;44.1082203538, 4.53343123071
30300;Saint-Théodorit;30;30260;43.8844942782, 4.02793368235
30303;Saint-Victor-de-Malcap;30;30500;44.2403757272, 4.22000771544
30307;Les Salles-du-Gardon;30;30110;44.216874821, 4.00813829551
30309;Sardan;30;30260;43.8844942782, 4.02793368235
30311;Sauve;30;30610;43.9495863294, 3.99062671704
30320;Seynes;30;30580;44.1345395894, 4.32807251853
30331;Tresques;30;30330;44.1082203538, 4.53343123071
30332;Trèves;30;30750;44.0925479958, 3.41838052673
30333;Uchaud;30;30620;43.7617443706, 4.28868094098
30345;La Vernarède;30;30530;44.2835677648, 3.99804352323
30350;Le Vigan;30;30120;43.9708641102, 3.57903745663
31018;Arnaud-Guilhem;31;31360;43.1506397958, 0.901962846495
31031;Ausson;31;31210;43.1079907406, 0.585967694271
31046;Baren;31;31440;42.895421056, 0.722774837437
31047;Bax;31;31310;43.2025563184, 1.23522167145
31053;Beaupuy;31;31850;43.6433615869, 1.54999438189
31055;Beauville;31;31460;43.5298336726, 1.775181368
31071;Bois-de-la-Pierre;31;31390;43.3057393147, 1.21392004799
31076;Bordes-de-Rivière;31;31210;43.1079907406, 0.585967694271
31078;Boudrac;31;31580;43.1698379285, 0.548144792128
31088;Brax;31;31490;43.5952608538, 1.22974000355
31090;Brignemont;31;31480;43.7514588839, 1.05841015432
31097;Le Cabanial;31;31460;43.5298336726, 1.775181368
31099;Caignac;31;31560;43.3305600075, 1.62947796077
31101;Cambernard;31;31470;43.5120887102, 1.15865437582
31104;Capens;31;31410;43.3608619219, 1.27641014789
31115;Castelgaillard;31;31230;43.3503151774, 0.839491393325
31122;Casties-Labrande;31;31430;43.3073620316, 1.04308340458
31136;Cépet;31;31620;43.8087715684, 1.39926623406
31137;Cessales;31;31290;43.401535599, 1.7281179107
31142;Cier-de-Luchon;31;31110;42.78191254, 0.56401037404
31157;Cugnaux;31;31270;43.5340423568, 1.33486531125
31159;Le Cuing;31;31210;43.1079907406, 0.585967694271
31160;Daux;31;31700;43.6597738568, 1.31989347966
31161;Deyme;31;31450;43.4581236124, 1.5833540579
